"","ID","deltaPSI","status","AS_type","differ","chr","Total_length_bp","log_length"
"403",2171,0.298,"old","RI",1,"chr3",198295559,8.29731298791488
"404",2178,0.188,"old","RI",1,"chr3",198295559,8.29731298791488
"405",2179,0.125,"old","RI",1,"chr3",198295559,8.29731298791488
"406",2181,0.281,"old","RI",1,"chr3",198295559,8.29731298791488
"407",2185,0.174,"old","RI",1,"chr12",133275309,8.12474969811382
"408",2188,0.292,"old","RI",1,"chr3",198295559,8.29731298791488
"409",2192,-0.244,"young","RI",0,"chr17",83257441,7.92042305828438
"410",2199,-0.288,"young","RI",0,"chr5",181538259,8.25896816613021
"411",2211,0.299,"old","RI",1,"chr7",159345973,8.20234109243493
"412",2217,0.286,"old","RI",1,"chr1",248956422,8.39612333367711
"413",2231,0.274,"old","RI",1,"chr11",135086622,8.13061234177363
"414",2232,0.232,"old","RI",1,"chr11",135086622,8.13061234177363
"415",2240,0.256,"old","RI",1,"chr3",198295559,8.29731298791488
"416",2248,0.47,"old","RI",1,"chr2",242193529,8.38416253535065
"417",2253,0.194,"old","RI",1,"chr5",181538259,8.25896816613021
"418",2256,0.24,"old","RI",1,"chr3",198295559,8.29731298791488
"419",2259,0.175,"old","RI",1,"chr15",101991189,8.00856265476227
"420",2268,0.232,"old","RI",1,"chr17",83257441,7.92042305828438
"421",2272,0.118,"old","RI",1,"chr3",198295559,8.29731298791488
"422",2273,-0.219,"young","RI",0,"chr3",198295559,8.29731298791488
"423",2279,0.193,"old","RI",1,"chr11",135086622,8.13061234177363
"424",2288,0.13,"old","RI",1,"chr22",50818468,7.70602156844408
"425",2304,0.172,"old","RI",1,"chr1",248956422,8.39612333367711
"426",2305,0.245,"old","RI",1,"chr1",248956422,8.39612333367711
"427",2306,0.247,"old","RI",1,"chr1",248956422,8.39612333367711
"428",2314,0.118,"old","RI",1,"chr20",64444167,7.80918361440696
"429",2317,0.136,"old","RI",1,"chr17",83257441,7.92042305828438
"430",2318,0.139,"old","RI",1,"chr17",83257441,7.92042305828438
"431",2320,0.124,"old","RI",1,"chr17",83257441,7.92042305828438
"432",2325,0.325,"old","RI",1,"chr19",58617616,7.76802815154529
"433",2326,0.177,"old","RI",1,"chr19",58617616,7.76802815154529
"434",2328,0.115,"old","RI",1,"chr19",58617616,7.76802815154529
"435",2342,0.345,"old","RI",1,"chr18",80373285,7.90511171908335
"436",2348,0.14,"old","RI",1,"chr12",133275309,8.12474969811382
"437",2366,-0.114,"young","RI",0,"chr8",145138636,8.16178303730377
"438",2375,0.286,"old","RI",1,"chr3",198295559,8.29731298791488
"439",2415,0.31,"old","RI",1,"chr3",198295559,8.29731298791488
"440",2421,0.137,"old","RI",1,"chr3",198295559,8.29731298791488
"441",2425,0.142,"old","RI",1,"chr3",198295559,8.29731298791488
"442",2429,0.19,"old","RI",1,"chr3",198295559,8.29731298791488
"443",2433,0.141,"old","RI",1,"chr3",198295559,8.29731298791488
"444",2437,0.404,"old","RI",1,"chr3",198295559,8.29731298791488
"445",2438,0.237,"old","RI",1,"chr3",198295559,8.29731298791488
"446",2439,0.266,"old","RI",1,"chr3",198295559,8.29731298791488
"447",2440,0.11,"old","RI",1,"chr3",198295559,8.29731298791488
"448",2446,0.159,"old","RI",1,"chr3",198295559,8.29731298791488
"449",2450,0.153,"old","RI",1,"chr2",242193529,8.38416253535065
"450",2454,0.194,"old","RI",1,"chr3",198295559,8.29731298791488
"451",2458,0.242,"old","RI",1,"chr3",198295559,8.29731298791488
"452",2465,0.264,"old","RI",1,"chr2",242193529,8.38416253535065
"453",2472,0.159,"old","RI",1,"chr3",198295559,8.29731298791488
"454",2473,0.313,"old","RI",1,"chr3",198295559,8.29731298791488
"455",2480,0.238,"old","RI",1,"chr1",248956422,8.39612333367711
"456",2481,0.21,"old","RI",1,"chr19",58617616,7.76802815154529
"457",2485,0.209,"old","RI",1,"chr1",248956422,8.39612333367711
"458",2486,0.121,"old","RI",1,"chr7",159345973,8.20234109243493
"459",2489,0.234,"old","RI",1,"chr11",135086622,8.13061234177363
"460",2490,0.229,"old","RI",1,"chr6",170805979,8.23250306893647
"461",2504,-0.263,"young","RI",0,"chr16",90338345,7.95587213001604
"462",2505,0.16,"old","RI",1,"chr1",248956422,8.39612333367711
"463",2506,0.296,"old","RI",1,"chr1",248956422,8.39612333367711
"464",2511,0.321,"old","RI",1,"chr12",133275309,8.12474969811382
"465",2519,0.272,"old","RI",1,"chr19",58617616,7.76802815154529
"466",2536,0.113,"old","RI",1,"chr1",248956422,8.39612333367711
"467",2539,0.156,"old","RI",1,"chr1",248956422,8.39612333367711
"468",2542,0.174,"old","RI",1,"chr9",138394717,8.14111951193042
"469",2562,0.171,"old","RI",1,"chr14",107043718,8.02956118524102
"470",2592,0.186,"old","RI",1,"chr9",138394717,8.14111951193042
"471",2598,0.192,"old","RI",1,"chr6",170805979,8.23250306893647
"472",2599,0.254,"old","RI",1,"chr12",133275309,8.12474969811382
"473",2620,0.109,"old","RI",1,"chr1",248956422,8.39612333367711
"474",2637,0.249,"old","RI",1,"chr22",50818468,7.70602156844408
"475",2639,0.204,"old","RI",1,"chr22",50818468,7.70602156844408
"476",2653,0.347,"old","RI",1,"chr16",90338345,7.95587213001604
"477",2656,0.173,"old","RI",1,"chr16",90338345,7.95587213001604
"478",2657,0.127,"old","RI",1,"chr1",248956422,8.39612333367711
"479",2659,0.195,"old","RI",1,"chr6",170805979,8.23250306893647
"480",2662,0.434,"old","RI",1,"chr6",170805979,8.23250306893647
"481",2670,-0.211,"young","RI",0,"chr1",248956422,8.39612333367711
"482",2681,0.105,"old","RI",1,"chr3",198295559,8.29731298791488
"483",2687,0.251,"old","RI",1,"chr1",248956422,8.39612333367711
"484",2708,0.129,"old","RI",1,"chr1",248956422,8.39612333367711
"485",2712,0.227,"old","RI",1,"chr1",248956422,8.39612333367711
"486",2724,0.345,"old","RI",1,"chr7",159345973,8.20234109243493
"487",2730,0.199,"old","RI",1,"chr1",248956422,8.39612333367711
"488",2741,0.214,"old","RI",1,"chrX",156040895,8.19323843261929
"489",2744,0.334,"old","RI",1,"chr1",248956422,8.39612333367711
"490",2745,0.242,"old","RI",1,"chr22",50818468,7.70602156844408
"491",2760,0.117,"old","RI",1,"chr1",248956422,8.39612333367711
"492",2767,0.24,"old","RI",1,"chr12",133275309,8.12474969811382
"493",2786,0.33,"old","RI",1,"chr11",135086622,8.13061234177363
"494",2790,0.32,"old","RI",1,"chr11",135086622,8.13061234177363
"495",2792,0.168,"old","RI",1,"chr1",248956422,8.39612333367711
"496",2802,0.116,"old","RI",1,"chr1",248956422,8.39612333367711
"497",2804,0.269,"old","RI",1,"chr5",181538259,8.25896816613021
"498",2805,0.277,"old","RI",1,"chr5",181538259,8.25896816613021
"499",2809,0.169,"old","RI",1,"chr1",248956422,8.39612333367711
"500",2817,0.25,"old","RI",1,"chr1",248956422,8.39612333367711
"501",2831,0.188,"old","RI",1,"chr7",159345973,8.20234109243493
"502",2837,-0.285,"young","RI",0,"chr2",242193529,8.38416253535065
"503",2838,0.285,"old","RI",1,"chr2",242193529,8.38416253535065
"504",2842,0.204,"old","RI",1,"chr2",242193529,8.38416253535065
"505",2843,0.26,"old","RI",1,"chr2",242193529,8.38416253535065
"506",2844,0.324,"old","RI",1,"chr2",242193529,8.38416253535065
"507",2851,0.2,"old","RI",1,"chr17",83257441,7.92042305828438
"508",2854,0.212,"old","RI",1,"chr8",145138636,8.16178303730377
"509",2861,0.156,"old","RI",1,"chr2",242193529,8.38416253535065
"510",2863,0.138,"old","RI",1,"chr11",135086622,8.13061234177363
"511",2867,0.325,"old","RI",1,"chr1",248956422,8.39612333367711
"512",2868,0.202,"old","RI",1,"chr1",248956422,8.39612333367711
"513",2870,0.165,"old","RI",1,"chr1",248956422,8.39612333367711
"514",2871,0.243,"old","RI",1,"chr1",248956422,8.39612333367711
"515",2872,0.167,"old","RI",1,"chr1",248956422,8.39612333367711
"516",2891,0.231,"old","RI",1,"chr21",46709983,7.66940970922725
"517",2920,0.22,"old","RI",1,"chr12",133275309,8.12474969811382
"518",2926,0.187,"old","RI",1,"chr5",181538259,8.25896816613021
"519",2928,0.29,"old","RI",1,"chr7",159345973,8.20234109243493
"520",2931,0.121,"old","RI",1,"chr7",159345973,8.20234109243493
"521",2933,0.135,"old","RI",1,"chr10",133797422,8.12644774555467
"522",2935,0.129,"old","RI",1,"chr17",83257441,7.92042305828438
"523",2940,0.269,"old","RI",1,"chr3",198295559,8.29731298791488
"524",2943,0.121,"old","RI",1,"chr8",145138636,8.16178303730377
"525",2954,0.188,"old","RI",1,"chr5",181538259,8.25896816613021
"526",2976,0.191,"old","RI",1,"chr5",181538259,8.25896816613021
"527",2991,0.252,"old","RI",1,"chr16",90338345,7.95587213001604
"528",2997,0.212,"old","RI",1,"chr1",248956422,8.39612333367711
"529",3004,0.348,"old","RI",1,"chr19",58617616,7.76802815154529
"530",3005,0.214,"old","RI",1,"chr19",58617616,7.76802815154529
"531",3006,0.178,"old","RI",1,"chr19",58617616,7.76802815154529
"532",3014,0.169,"old","RI",1,"chr5",181538259,8.25896816613021
"533",3016,0.206,"old","RI",1,"chr21",46709983,7.66940970922725
"534",3019,0.18,"old","RI",1,"chr1",248956422,8.39612333367711
"535",3021,0.301,"old","RI",1,"chr1",248956422,8.39612333367711
"536",3022,0.333,"old","RI",1,"chr1",248956422,8.39612333367711
"537",3023,0.104,"old","RI",1,"chr1",248956422,8.39612333367711
"538",3027,-0.128,"young","RI",0,"chr6",170805979,8.23250306893647
"539",3035,0.16,"old","RI",1,"chr3",198295559,8.29731298791488
"540",3036,0.244,"old","RI",1,"chr1",248956422,8.39612333367711
"541",3039,0.176,"old","RI",1,"chr3",198295559,8.29731298791488
"542",3046,0.169,"old","RI",1,"chr3",198295559,8.29731298791488
"543",3048,0.154,"old","RI",1,"chr3",198295559,8.29731298791488
"544",3051,0.229,"old","RI",1,"chr14",107043718,8.02956118524102
"545",3054,0.314,"old","RI",1,"chr1",248956422,8.39612333367711
"546",3055,0.372,"old","RI",1,"chr1",248956422,8.39612333367711
"547",3056,0.247,"old","RI",1,"chr1",248956422,8.39612333367711
"548",3063,0.163,"old","RI",1,"chr14",107043718,8.02956118524102
"549",3064,0.224,"old","RI",1,"chr14",107043718,8.02956118524102
"550",3074,0.322,"old","RI",1,"chr12",133275309,8.12474969811382
"551",3075,0.207,"old","RI",1,"chr12",133275309,8.12474969811382
"552",3079,0.175,"old","RI",1,"chr2",242193529,8.38416253535065
"553",3098,-0.155,"young","RI",0,"chr22",50818468,7.70602156844408
"554",3105,0.133,"old","RI",1,"chr7",159345973,8.20234109243493
"555",3106,0.209,"old","RI",1,"chr7",159345973,8.20234109243493
"556",3111,0.295,"old","RI",1,"chr11",135086622,8.13061234177363
"557",3112,0.3,"old","RI",1,"chr11",135086622,8.13061234177363
"558",3115,0.313,"old","RI",1,"chr11",135086622,8.13061234177363
"559",3119,0.112,"old","RI",1,"chr22",50818468,7.70602156844408
"560",3126,0.12,"old","RI",1,"chr1",248956422,8.39612333367711
"561",3129,0.138,"old","RI",1,"chr10",133797422,8.12644774555467
"562",3137,-0.19,"young","RI",0,"chr1",248956422,8.39612333367711
"563",3138,0.272,"old","RI",1,"chr1",248956422,8.39612333367711
"564",3150,0.146,"old","RI",1,"chr6",170805979,8.23250306893647
"565",3169,0.263,"old","RI",1,"chr2",242193529,8.38416253535065
"566",3171,0.212,"old","RI",1,"chr2",242193529,8.38416253535065
"567",3182,0.156,"old","RI",1,"chr1",248956422,8.39612333367711
"568",3183,0.358,"old","RI",1,"chr19",58617616,7.76802815154529
"569",3200,0.126,"old","RI",1,"chr12",133275309,8.12474969811382
"570",3201,0.198,"old","RI",1,"chr12",133275309,8.12474969811382
"571",3202,0.249,"old","RI",1,"chr12",133275309,8.12474969811382
"572",3203,0.181,"old","RI",1,"chr12",133275309,8.12474969811382
"573",3206,0.358,"old","RI",1,"chr8",145138636,8.16178303730377
"574",3211,0.233,"old","RI",1,"chr1",248956422,8.39612333367711
"575",3214,0.275,"old","RI",1,"chr1",248956422,8.39612333367711
"576",3221,0.105,"old","RI",1,"chr6",170805979,8.23250306893647
"577",3225,0.227,"old","RI",1,"chr13",114364328,8.05829058242354
"578",3237,0.153,"old","RI",1,"chr6",170805979,8.23250306893647
"579",3265,0.256,"old","RI",1,"chr1",248956422,8.39612333367711
"580",3266,0.133,"old","RI",1,"chr1",248956422,8.39612333367711
"581",3271,0.221,"old","RI",1,"chr10",133797422,8.12644774555467
"582",3312,0.151,"old","RI",1,"chr19",58617616,7.76802815154529
"583",3315,0.237,"old","RI",1,"chr1",248956422,8.39612333367711
"584",3324,0.174,"old","RI",1,"chr1",248956422,8.39612333367711
"585",3333,0.242,"old","RI",1,"chrX",156040895,8.19323843261929
"586",3334,0.165,"old","RI",1,"chr1",248956422,8.39612333367711
"587",3336,0.274,"old","RI",1,"chr1",248956422,8.39612333367711
"588",3339,0.153,"old","RI",1,"chr1",248956422,8.39612333367711
"589",3340,0.313,"old","RI",1,"chr3",198295559,8.29731298791488
"590",3348,0.156,"old","RI",1,"chr19",58617616,7.76802815154529
"591",3349,0.112,"old","RI",1,"chr19",58617616,7.76802815154529
"592",3351,0.281,"old","RI",1,"chr19",58617616,7.76802815154529
"593",3352,0.201,"old","RI",1,"chr19",58617616,7.76802815154529
"594",3354,0.185,"old","RI",1,"chr19",58617616,7.76802815154529
"595",3366,0.237,"old","RI",1,"chr8",145138636,8.16178303730377
"596",3367,0.307,"old","RI",1,"chr17",83257441,7.92042305828438
"597",3378,0.216,"old","RI",1,"chr1",248956422,8.39612333367711
"598",3388,0.235,"old","RI",1,"chr3",198295559,8.29731298791488
"599",3389,0.192,"old","RI",1,"chr3",198295559,8.29731298791488
"600",3391,0.103,"old","RI",1,"chr8",145138636,8.16178303730377
"601",3392,0.155,"old","RI",1,"chr1",248956422,8.39612333367711
"602",3394,0.369,"old","RI",1,"chr1",248956422,8.39612333367711
"603",3395,0.328,"old","RI",1,"chr16",90338345,7.95587213001604
"604",3399,0.193,"old","RI",1,"chr1",248956422,8.39612333367711
"605",3403,0.406,"old","RI",1,"chr2",242193529,8.38416253535065
"606",3407,0.215,"old","RI",1,"chr9",138394717,8.14111951193042
"607",3413,0.27,"old","RI",1,"chr8",145138636,8.16178303730377
"608",3418,0.239,"old","RI",1,"chr20",64444167,7.80918361440696
"609",3426,0.295,"old","RI",1,"chr12",133275309,8.12474969811382
"610",3427,0.241,"old","RI",1,"chr14",107043718,8.02956118524102
"611",3428,0.32,"old","RI",1,"chr14",107043718,8.02956118524102
"612",3430,0.207,"old","RI",1,"chr1",248956422,8.39612333367711
"613",3436,0.12,"old","RI",1,"chr6",170805979,8.23250306893647
"614",3440,0.102,"old","RI",1,"chr2",242193529,8.38416253535065
"615",3447,0.171,"old","RI",1,"chr4",190214555,8.27924374558948
"616",3479,0.128,"old","RI",1,"chr1",248956422,8.39612333367711
"617",3482,0.128,"old","RI",1,"chr20",64444167,7.80918361440696
"618",3483,0.147,"old","RI",1,"chr1",248956422,8.39612333367711
"619",3486,0.126,"old","RI",1,"chr12",133275309,8.12474969811382
"620",3487,0.119,"old","RI",1,"chr12",133275309,8.12474969811382
"621",3505,0.341,"old","RI",1,"chr6",170805979,8.23250306893647
"622",3508,0.171,"old","RI",1,"chr1",248956422,8.39612333367711
"623",3517,-0.104,"young","RI",0,"chr3",198295559,8.29731298791488
"624",3524,0.176,"old","RI",1,"chr11",135086622,8.13061234177363
"625",3532,-0.173,"young","RI",0,"chr19",58617616,7.76802815154529
"626",3533,0.117,"old","RI",1,"chr10",133797422,8.12644774555467
"627",3534,0.212,"old","RI",1,"chr10",133797422,8.12644774555467
"628",3541,0.288,"old","RI",1,"chr1",248956422,8.39612333367711
"629",3544,0.322,"old","RI",1,"chr1",248956422,8.39612333367711
"630",3553,0.11,"old","RI",1,"chr10",133797422,8.12644774555467
"631",3573,-0.137,"young","RI",0,"chr1",248956422,8.39612333367711
"632",3575,0.295,"old","RI",1,"chr1",248956422,8.39612333367711
"633",3576,0.109,"old","RI",1,"chr1",248956422,8.39612333367711
"634",3585,0.194,"old","RI",1,"chr19",58617616,7.76802815154529
"635",3586,0.23,"old","RI",1,"chr2",242193529,8.38416253535065
"636",3600,0.182,"old","RI",1,"chr5",181538259,8.25896816613021
"637",3602,0.105,"old","RI",1,"chr5",181538259,8.25896816613021
"638",3607,0.173,"old","RI",1,"chr16",90338345,7.95587213001604
"639",3619,0.12,"old","RI",1,"chr11",135086622,8.13061234177363
"640",3620,0.183,"old","RI",1,"chr2",242193529,8.38416253535065
"641",3623,0.263,"old","RI",1,"chr18",80373285,7.90511171908335
"642",3640,0.209,"old","RI",1,"chr2",242193529,8.38416253535065
"643",3644,0.283,"old","RI",1,"chr1",248956422,8.39612333367711
"644",3648,0.109,"old","RI",1,"chr1",248956422,8.39612333367711
"645",3650,0.131,"old","RI",1,"chr1",248956422,8.39612333367711
"646",3652,0.229,"old","RI",1,"chr6",170805979,8.23250306893647
"647",3656,0.238,"old","RI",1,"chr15",101991189,8.00856265476227
"648",3657,0.129,"old","RI",1,"chr15",101991189,8.00856265476227
"649",3662,-0.301,"young","RI",0,"chr7",159345973,8.20234109243493
"650",3663,0.235,"old","RI",1,"chr16",90338345,7.95587213001604
"651",3664,0.186,"old","RI",1,"chr2",242193529,8.38416253535065
"652",3666,-0.217,"young","RI",0,"chr11",135086622,8.13061234177363
"653",3667,0.238,"old","RI",1,"chr11",135086622,8.13061234177363
"654",3676,0.245,"old","RI",1,"chr6",170805979,8.23250306893647
"655",3683,0.279,"old","RI",1,"chr9",138394717,8.14111951193042
"656",3685,0.164,"old","RI",1,"chr12",133275309,8.12474969811382
"657",3689,0.237,"old","RI",1,"chr17",83257441,7.92042305828438
"658",3690,0.218,"old","RI",1,"chr17",83257441,7.92042305828438
"659",3693,0.306,"old","RI",1,"chr11",135086622,8.13061234177363
"660",3695,0.135,"old","RI",1,"chr19",58617616,7.76802815154529
"661",3700,0.17,"old","RI",1,"chr3",198295559,8.29731298791488
"662",3701,0.252,"old","RI",1,"chr11",135086622,8.13061234177363
"663",3707,0.257,"old","RI",1,"chr2",242193529,8.38416253535065
"664",3711,0.117,"old","RI",1,"chr1",248956422,8.39612333367711
"665",3726,0.286,"old","RI",1,"chr9",138394717,8.14111951193042
"666",3732,0.312,"old","RI",1,"chr17",83257441,7.92042305828438
"667",3733,0.324,"old","RI",1,"chr17",83257441,7.92042305828438
"668",3734,0.187,"old","RI",1,"chr17",83257441,7.92042305828438
"669",3738,0.138,"old","RI",1,"chr20",64444167,7.80918361440696
"670",3746,0.213,"old","RI",1,"chr2",242193529,8.38416253535065
"671",3752,0.107,"old","RI",1,"chr2",242193529,8.38416253535065
"672",3755,0.349,"old","RI",1,"chr6",170805979,8.23250306893647
"673",3757,0.239,"old","RI",1,"chr10",133797422,8.12644774555467
"674",3765,0.118,"old","RI",1,"chr2",242193529,8.38416253535065
"675",3769,0.245,"old","RI",1,"chr1",248956422,8.39612333367711
"676",3774,0.159,"old","RI",1,"chr18",80373285,7.90511171908335
"677",3782,0.284,"old","RI",1,"chr5",181538259,8.25896816613021
"678",3797,0.113,"old","RI",1,"chr2",242193529,8.38416253535065
"679",3800,0.203,"old","RI",1,"chr7",159345973,8.20234109243493
"680",3801,0.239,"old","RI",1,"chr7",159345973,8.20234109243493
"681",3803,0.27,"old","RI",1,"chr2",242193529,8.38416253535065
"682",3815,0.305,"old","RI",1,"chr2",242193529,8.38416253535065
"683",3823,0.186,"old","RI",1,"chr1",248956422,8.39612333367711
"684",3832,0.202,"old","RI",1,"chr17",83257441,7.92042305828438
"685",3837,0.103,"old","RI",1,"chr6",170805979,8.23250306893647
"686",3839,0.18,"old","RI",1,"chr3",198295559,8.29731298791488
"687",3840,0.326,"old","RI",1,"chr3",198295559,8.29731298791488
"688",3841,0.26,"old","RI",1,"chr3",198295559,8.29731298791488
"689",3843,0.221,"old","RI",1,"chr3",198295559,8.29731298791488
"690",3847,0.212,"old","RI",1,"chr3",198295559,8.29731298791488
"691",3877,0.2,"old","RI",1,"chr17",83257441,7.92042305828438
"692",3880,0.309,"old","RI",1,"chr19",58617616,7.76802815154529
"693",3888,-0.223,"young","RI",0,"chr4",190214555,8.27924374558948
"694",3890,0.103,"old","RI",1,"chr11",135086622,8.13061234177363
"695",3891,0.212,"old","RI",1,"chr11",135086622,8.13061234177363
"696",3894,0.121,"old","RI",1,"chr11",135086622,8.13061234177363
"697",3896,0.177,"old","RI",1,"chr11",135086622,8.13061234177363
"698",3900,0.214,"old","RI",1,"chr12",133275309,8.12474969811382
"699",3903,0.306,"old","RI",1,"chr12",133275309,8.12474969811382
"700",3905,0.249,"old","RI",1,"chr12",133275309,8.12474969811382
"701",3906,0.115,"old","RI",1,"chr19",58617616,7.76802815154529
"702",3910,0.236,"old","RI",1,"chr3",198295559,8.29731298791488
"703",3912,0.138,"old","RI",1,"chr3",198295559,8.29731298791488
"704",3934,0.107,"old","RI",1,"chr20",64444167,7.80918361440696
